customer_id,vendor_id,like
ACP1R0Y,105,1
6OI6WMG,113,1
2G3V3X5,92,1
7ODG2VL,105,1
9M9LHRY,191,1
4L9VPGX,4,1
WXUV4N7,134,1
E3W8NML,113,1
QMYKJZJ,113,1
X25Q7CG,386,1
1XO2JMR,113,1
M5W1NVY,299,1
220Z6ZT,157,1
0CVNXZN,310,1
EQ4MMC5,578,1
2LPILUW,289,1
KZK4XF8,298,1
EEFZCG4,86,1
U4LCBVA,225,1
HWL5FDT,104,1
R9RKBGG,271,1
O2A3C4H,113,1
INF95MG,113,1
HJ6ZHDZ,113,1
U81EFIY,79,1
ZGFSYCZ,582,1
TTY5RY9,160,1
5ACPRKE,398,1
TL7Z2DM,79,1
S2FVMRH,79,1
AOXQ6EY,265,1
HBC5CNZ,90,1
K4TH4B4,310,1
O5HS6H7,110,1
0I2YCHB,84,1
HJFTTGW,104,1
K065J1S,86,1
ZW8WM4Z,23,1
UTQX0R2,191,1
XOYR6NT,459,1
PBVYW50,386,1
TUQVDJ0,575,1
TDOMM0O,79,1
PVABO71,386,1
V8OJXYC,82,1
3JXVT5Z,298,1
L94IFOB,225,1
H50S66Z,113,1
CN1MO9V,386,1
22SPVFA,23,1
VDAP9UN,86,1
6A3P5V7,386,1
8BCFQAD,299,1
K17CTXS,86,1
WCB7JEF,573,1
Q9HW7R4,44,1
13HY3SZ,386,1
ZCRXM7E,84,1
6E4TG5L,86,1
TFW6X5G,386,1
ND1FAS8,105,1
2PDAQ1X,44,1
PQB9ZOG,237,1
ZMNMF7T,386,1
OD8QYWH,28,1
XUSY3LJ,386,1
YHYJ46A,90,1
8PLZ87W,547,1
OZWLN15,84,1
5K71C1F,134,1
G0URVPU,105,1
6GDGKPQ,90,1
YRXKKYG,299,1
PP56Y19,207,1
O1LB7Y6,578,1
LP3E9PN,79,1
M26R9L4,157,1
TFW6X5G,84,1
62UIHAV,20,1
E51LHCO,459,1
6Z9WAR1,575,1
E8S9108,84,1
WB8DVUA,573,1
00OT8JX,271,1
8U1O485,160,1
DXHU96T,105,1
04LF0UN,79,1
3M4M588,84,1
EQ0KFIC,90,1
1HQ15H6,105,1
R0RZ2CQ,299,1
BBJ3LU6,67,1
VSQM72V,289,1
YDUTFY0,299,1
CEWOY5J,159,1
D5YUFYB,299,1
GK9XVTJ,386,1
HTGRU64,160,1
4FG3L96,537,1
WGW04WI,299,1
6RY4C54,145,1
1YSEMY1,84,1
4B8GM4S,237,1
2IRE3EM,86,1
1XBRTHF,573,1
LNY3E14,386,1
CQTZ6NG,160,1
H6WA6EV,33,1
4LHZSTF,90,1
DWR00JO,225,1
OXL4LCS,105,1
0WC3Z55,459,1
BQKM3UR,188,1
BKL7VZL,84,1
8AMMJN6,386,1
S7VJUUO,578,1
O2SBDQ5,79,1
01HG648,84,1
HWFSAO0,225,1
U4LCBVA,105,1
OO6UYLE,86,1
Y4XEBS4,79,1
QG6KMBN,84,1
VRHPQLJ,299,1
O83NGJ2,289,1
0SZIEG1,86,1
9Z08803,299,1
23AHYU3,79,1
3VOXTV5,188,1
9EB7EYY,386,1
TBGJ2W8,105,1
3VOXTV5,401,1
TM2TSX5,199,1
F4CNTWZ,401,1
T3KF31M,67,1
ELZ3RS9,148,1
ZZG19GH,105,1
G1ZSTIU,105,1
EBC4BGS,90,1
TDP5K4L,159,1
KOJFVUY,79,1
Z9APE27,188,1
8U1O485,145,1
3XYNP2P,459,1
GX0J8O3,176,1
CYPWB8Z,55,1
YBNCS1J,84,1
0Z6FECG,106,1
E24O8OV,79,1
HURUXGD,237,1
XFMGA39,84,1
APKXPPD,573,1
H61ZK4U,271,1
XVGSH3S,192,1
75QTKQ0,216,1
20E1IQT,81,1
LBG8T3P,76,1
XJ8RDQI,225,1
RFP2RQK,225,1
TA428EH,199,1
X7GL6AB,295,1
LMPS5G0,134,1
ZOS0P3N,216,1
DW8D2N6,303,1
TUQVDJ0,225,1
8FALCPS,189,1
DI3M0WW,310,1
M6O0A56,76,1
S8BKTFD,547,1
EQ4MMC5,82,1
2E2O7K0,86,1
24DH6W1,310,1
XJNIBIL,298,1
D3TQCRQ,299,1
59EZIQ2,104,1
B99YKKP,106,1
X8B8472,79,1
KTE7MHD,547,1
LRUF6EX,298,1
AKXEDCQ,160,1
XOE2PGS,28,1
JLJR3W2,113,1
1K7VMXE,44,1
9OTH8AJ,106,1
B0AK8FQ,575,1
U4IDGH8,28,1
D81AWVZ,310,1
AVWR2HI,578,1
2AA77YU,188,1
2GDNWY1,113,1
SU0S37G,84,1
H27B2RI,113,1
IQK49D7,192,1
KHBE08L,86,1
IHW9DU7,259,1
IT8BU3Z,113,1
ZISR0D0,157,1
VHAMTQ7,298,1
EIUKJCI,110,1
DJPTG4S,575,1
IJLOVPJ,180,1
IVRFSLY,577,1
BMC2M5M,459,1
FN0WAYP,79,1
SQQL8XE,113,1
7M90ED1,419,1
AFEFYK4,86,1
01BY7WQ,207,1
IISJ5U1,578,1
EEFZCG4,299,1
1MQY0XU,575,1
KIL6Y7P,386,1
YQG31C2,86,1
LKMAUBW,79,1
AJQXY9I,386,1
M7BU6GY,86,1
XXRZG5W,79,1
7PSUVME,86,1
46YHL5D,86,1
0LFS2HM,159,1
YVDVE53,578,1
6314GZI,159,1
09Q8XMF,295,1
AX6ZUGR,259,1
RYB16AL,84,1
D040B0U,76,1
8IU870Q,401,1
LO0Z5SH,28,1
L94IFOB,145,1
7TYKW5L,84,1
Q9HW7R4,84,1
8TL46ZB,84,1
WQIZYC1,79,1
CCLN1NN,84,1
Z71QSR8,84,1
3CQJ5SE,79,1
HL5I5TL,459,1
PMTKV28,79,1
5HWPF6G,86,1
JU554BP,105,1
8CL656S,105,1
JU554BP,86,1
OOAVCYG,84,1
HFS9ITQ,386,1
CCLN1NN,459,1
1VRVNON,84,1
M3V1TPR,547,1
QQW63W7,459,1
WRT69SS,79,1
MVWGSMJ,259,1
TTDA5GA,105,1
PQB9ZOG,105,1
6GW9JIZ,577,1
OG1BKLV,105,1
C9W93I1,459,1
EU1MN64,105,1
5XAD2FK,79,1
23AXGR6,79,1
1V5OGT4,86,1
G9DRRRJ,90,1
ENHD263,79,1
6IP4MC6,67,1
Q9WJV3A,84,1
7Q4Z2PW,33,1
X39CB43,86,1
80CT0D5,160,1
P6JTQ5Z,105,1
TSUZ2DF,84,1
3ZC7RF9,573,1
5V87DNA,79,1
6XPQX7Q,459,1
6F363QH,157,1
69RQY7X,157,1
KV7JXBQ,398,1
8AOU6XA,419,1
T1F5SV5,104,1
GTV31CJ,191,1
0ORMDCX,577,1
2XL7CXQ,33,1
V9485H7,459,1
A8AXT7S,84,1
ZW3GSK3,92,1
QIE4RPL,55,1
OKADARW,79,1
L0VSAWL,86,1
VSQM72V,537,1
BDBOX4L,237,1
VZIK43C,299,1
QZTEN6H,79,1
4ZAI34U,84,1
254NK87,92,1
VJDJL6M,79,1
6L6L68B,110,1
RIF4LHS,28,1
T7ADAPK,84,1
HELMZLT,84,1
EW6GXTZ,79,1
MHNHGTE,84,1
HA8E381,79,1
5Z1E2LV,573,1
EIUKJCI,401,1
QBCI6EQ,159,1
8LUTY5G,90,1
Q3A8LTH,386,1
INTMMXW,148,1
45RI5U8,113,1
N00T78T,160,1
HJQ2AP0,216,1
XSBHH04,149,1
89SOUD3,79,1
85V7M8I,33,1
N4F5VWP,106,1
FO1L496,105,1
26R5DD0,79,1
5U4OYID,79,1
N4F5VWP,401,1
KA2N5G0,159,1
0XBEAJO,259,1
Y6WS9KV,289,1
IGKFW84,79,1
Z3BTH2Q,106,1
LFXK9QH,154,1
8VM2NBK,300,1
NDYLK9A,67,1
KTE7MHD,76,1
IFSWRQP,216,1
3W4JVGN,303,1
D3TQCRQ,575,1
VDEJEMP,295,1
RJ3XF2Z,575,1
GRQX2VX,310,1
B8QC243,225,1
VN6J51X,20,1
ELP4T6L,386,1
P6VYRSI,216,1
DGRUO7S,216,1
FHXKCBR,386,1
QWB3984,20,1
1XYND9F,84,1
ED0DUST,20,1
Q7CM3S4,86,1
6VSXYG8,86,1
KXGTTXE,134,1
ZKDG9KF,259,1
P6U7M37,84,1
NSE2CP5,386,1
NVYOI7B,298,1
DFGR8H9,105,1
HT8AN5J,113,1
TTY5RY9,289,1
Y0MYAYD,110,1
ES3UOC6,159,1
LPC67NO,79,1
OXY8BKP,288,1
BO3LZNR,113,1
Y4X4IKX,189,1
0YM9PL8,578,1
NE9MDKV,79,1
VZIK43C,459,1
Q0XWO4W,113,1
K9UF6JN,537,1
VN2S3ND,547,1
VWJMLZ8,43,1
VY3U4KR,113,1
W39UQME,299,1
DEH4LSU,547,1
SYYOS3C,113,1
ZRMB0D7,189,1
W270R8O,419,1
Y4R0WT5,159,1
2JJAO46,288,1
9GZR2A4,113,1
DSJBNNM,4,1
CQ3PH0P,28,1
G0URVPU,90,1
5NZHWV4,191,1
D6N33XL,92,1
D2UNZSM,113,1
0V6H7VN,86,1
CCHD2NK,86,1
K6GCA6O,104,1
YEN89K3,86,1
9AU5OBD,356,1
6IP4MC6,134,1
N7OJUB1,188,1
PN8OGWA,180,1
WSPFJ15,113,1
7M61BS6,201,1
49N35U8,113,1
1FO4YB2,459,1
QZWBCC0,113,1
ES05CVU,33,1
AUJ0I1F,216,1
OM1VPKR,225,1
YNA2ZIB,79,1
O0XSF4S,295,1
1222U1W,79,1
CO4JELN,577,1
PD0GPM8,79,1
LRUF6EX,288,1
YIXR4M1,44,1
P29BWW9,547,1
QF0M2N0,356,1
KXGTTXE,401,1
JTNPX9P,84,1
OQD7DT9,197,1
FRHYLDC,86,1
SXJDANT,106,1
TF30W25,134,1
I4IXJJB,573,1
3H1BUPW,79,1
40XIBOW,299,1
VEL60S1,583,1
DJ0QLGK,79,1
38A59E1,573,1
6CVNFJ2,577,1
Q103JLK,84,1
6Y5PBS5,79,1
3IMP2J3,299,1
VJDJL6M,547,1
PN8OGWA,237,1
860V4UT,537,1
BXGKPBQ,79,1
XXLVQPE,110,1
F4CNTWZ,106,1
V04JRH4,159,1
HL8W33I,84,1
55F62MA,86,1
0ORMDCX,4,1
YQC2R6H,578,1
4IH3SX0,573,1
5WOIZH4,79,1
ZDP0JV6,92,1
Q8LVMWJ,401,1
FHT4RCC,79,1
D1P4W4M,90,1
X9HB08E,356,1
S6QWI72,159,1
AZ45DJA,105,1
YC88INA,79,1
HN1SART,79,1
EV4L9D7,79,1
XZBMB2C,23,1
R4DGWO7,386,1
MJ1UKIP,191,1
ZK1DV1A,105,1
YPMRHAJ,79,1
Z81ASO5,192,1
BITB49N,573,1
LYIHJ4Y,386,1
S23W4HD,578,1
E45Y3NB,82,1
9X7BFN2,547,1
ZRGISMP,189,1
ICR86QJ,33,1
CE9Y5FM,299,1
WUUTVEG,398,1
Y6UW9YG,398,1
U31BNUR,298,1
FAGDQ9H,86,1
Z4F6CF7,288,1
W7REX25,113,1
KYFPWWC,356,1
68HLQTT,79,1
4XT1EKV,90,1
77EF9F5,33,1
J91BLFB,79,1
B12Z3SB,113,1
9IL2XKB,113,1
X1DF55Z,356,1
RNM3XPH,28,1
3ZRZ5XS,28,1
OF5YOLD,191,1
Q00BAMD,85,1
CHXRS2B,113,1
6FWP16A,157,1
Z22L6MK,159,1
AQWRMGT,188,1
V4V7Q3G,265,1
2YOSFU2,216,1
LJRECR0,189,1
MJA4PTK,189,1
JKK2CLN,197,1
OCGBHDB,105,1
NBBD09M,386,1
EUGXBFZ,300,1
G0URVPU,386,1
DVKSVRV,573,1
JLJR3W2,356,1
68L0N3S,160,1
T1EFY9Z,79,1
H81MV9X,191,1
KI1Y3SF,250,1
VY23UUD,176,1
HTNCOZ4,299,1
XD2EU3G,192,1
MI9UJ7S,547,1
SR1E81R,356,1
Y34ZJKB,288,1
UOSPZTR,237,1
H7OF7NH,356,1
PXWUVVX,79,1
QTLKQHQ,79,1
I7GHAB7,289,1
LAQ989J,356,1
1P5RQ9H,188,1
IWS3BU3,250,1
3QEZT8Q,199,1
YJR8RJP,250,1
YU90KWF,105,1
NI0MG65,578,1
7MO9V9K,356,1
1P2N3Y1,573,1
QKLO21E,188,1
DV2QHMG,159,1
RC62SR5,356,1
A06YR14,79,1
GZJSTEF,157,1
BDD9FSV,28,1
TI2FHS7,547,1
5BJELFL,28,1
QGPDXN5,79,1
BX9OPJB,191,1
AUJ0I1F,159,1
F4CNTWZ,28,1
SSJULTJ,82,1
HDAOZSA,20,1
KGVQJDF,13,1
LRUF6EX,391,1
2JJAO46,55,1
DKWSFEO,191,1
TPDR03X,28,1
KAFIIGC,578,1
EDRXF0N,149,1
YO7UB8J,191,1
9CEVJRI,203,1
TPTW8SR,398,1
ZJDFZVW,189,1
NNPNISL,113,1
ATZP6WC,79,1
O3ONNSW,23,1
RK4HZEM,33,1
OOS1QBW,300,1
X1DF55Z,160,1
C6AC2D8,398,1
U31BNUR,295,1
LH12F3R,92,1
3S7PFOE,79,1
BRVREV5,679,1
X73UOZY,573,1
YYL713T,105,1
LMPS5G0,92,1
W7S4VFA,113,1
BUDWVS8,573,1
HNKJ1LK,33,1
5HU7OCE,84,1
6M1ASOO,573,1
3CXRLBA,157,1
96VJSRO,13,1
IG0XA9K,547,1
5S4FJ91,289,1
2JJAO46,356,1
D1D77HJ,110,1
BL8XH1V,106,1
0480B40,573,1
U6CHNAW,104,1
XVGSH3S,573,1
B7599TT,79,1
6IP4MC6,188,1
N20NE9Z,188,1
XJ8RDQI,537,1
JMXF29W,79,1
T7CMMEP,201,1
3IH6T2L,386,1
NTPPUVV,149,1
RT3V1Y2,288,1
BQG3CJO,356,1
1K7VMXE,386,1
5K71C1F,104,1
BBJ3LU6,188,1
HB2EMLL,90,1
6QYO8C9,86,1
XHELP9N,547,1
NE6ZHRW,188,1
27MSVQI,573,1
KSBVEC4,271,1
7G0PTVI,79,1
IZASIKM,86,1
LVE34P3,79,1
4SOQGC3,578,1
B9AZPVL,79,1
UD8CPFX,386,1
DNU1TTG,573,1
AIMN2H7,191,1
ZYC8QKW,79,1
35P4VAE,225,1
ZZJSJYC,679,1
VW4KV3B,679,1
P8E7TAZ,113,1
2ENUD7N,113,1
RJ6O4H4,106,1
91QR8PK,299,1
N4F5VWP,113,1
91QR8PK,577,1
7DM40DM,398,1
PE6749L,113,1
T1F5SV5,113,1
8KJ37EO,113,1
TPKOR77,157,1
85S7Q2C,33,1
BRB22VE,33,1
XRBSK2X,398,1
3V24VH9,575,1
6H0AVG8,76,1
ZYC8QKW,92,1
HTNCOZ4,86,1
46HP1AK,386,1
OHSU14S,300,1
X8CEY0Y,189,1
EDIN5Y6,33,1
LA8J6P4,573,1
EDIN5Y6,92,1
6V56X2X,582,1
9SVTFF9,79,1
SD50KZZ,113,1
21CXUVY,79,1
J4YTJHK,104,1
T5FF0UV,79,1
6DS9BY0,295,1
NJXV9XX,356,1
VLQ4E2H,573,1
DV2QHMG,578,1
AECD3LL,577,1
8BVKYEU,106,1
GC1ZAJE,76,1
2TX3Q54,79,1
FRLTG25,79,1
CFADA7R,679,1
RE70YX8,356,1
N2OIGW5,679,1
Z4E6Y85,92,1
VGH02TG,79,1
PAJ2TI7,134,1
MV17UJX,271,1
LXL4T3C,250,1
L38YWC7,386,1
F4DLHFD,197,1
7TN8LIV,4,1
J76D5TU,113,1
DJOB3JR,237,1
YJR8RJP,578,1
RFL5B8W,79,1
DNBOFDH,681,1
78TPHLU,86,1
SA4VVBP,79,1
JNVKBOG,44,1
S257X63,33,1
VNZ0PYR,43,1
Y0MYAYD,92,1
NI0MG65,106,1
UTQX0R2,79,1
ANP4DXQ,106,1
G5108U3,573,1
HTXSQZJ,573,1
3VMESLH,201,1
49ISCO2,573,1
7JZIGJD,573,1
PR03H8A,79,1
77Y2I4G,79,1
X9GBGOW,86,1
CV2GAW4,225,1
MC5KSTT,81,1
MQ2JYU1,310,1
NXSZHTX,310,1
KNMXMFU,679,1
7QBZOD1,250,1
E8325MR,681,1
A6UOPUM,356,1
RUNH50M,299,1
SRG62UY,191,1
SRG62UY,104,1
GS3QDTL,299,1
94UGQC7,401,1
Y6WS9KV,386,1
O1LSETZ,113,1
CK90RQJ,113,1
TFO0E97,356,1
WB7LA7C,113,1
VSH9F6P,105,1
EB010N2,84,1
GQGXPMY,199,1
2FB2CQV,679,1
MKF6HY8,159,1
31HG5D2,113,1
N94XH2T,134,1
6FWP16A,113,1
RYB16AL,289,1
LYUH1JP,216,1
09Z9QF9,86,1
U2OKRE9,401,1
VCREVVG,90,1
OE9OF7O,23,1
5F9DH4J,288,1
R23QJ1D,197,1
HA8KJN6,106,1
F8O7YJH,86,1
4AZYXN6,573,1
ZUK3XDW,105,1
NSJPCCC,582,1
61IYU59,105,1
D2ACI7U,188,1
1127E9R,84,1
XSEYP7I,537,1
HX76ORD,82,1
VBXUT4G,79,1
LGCSX76,356,1
IJMB4XE,28,1
7DO26LY,160,1
D2QXE0Q,90,1
8I2KIGY,105,1
MUN6WYW,537,1
Y1T3FWK,82,1
ABAGEHV,299,1
S9APZI1,356,1
6U1D3FI,84,1
EINCSLS,573,1
AN6SM8L,28,1
BK8HJ5G,575,1
G2E5Z4V,537,1
06V4ZR4,573,1
AR9FUJR,547,1
VR0HZ1O,679,1
BPG185P,79,1
UDQQPDR,81,1
4ZAI34U,105,1
X65DCB1,356,1
MEBOYJL,679,1
1SDTNAL,79,1
DKRCEZP,104,1
3M4M588,237,1
B8QC243,105,1
4Q9R8KO,79,1
DK2P6M5,115,1
UDQQPDR,105,1
CQUDEY3,299,1
OZTJVUI,79,1
SCVU7WE,105,1
SVDG8PX,237,1
UO5X10D,159,1
S5R2JVC,578,1
LH12F3R,20,1
LFUDLAW,573,1
8143M0V,33,1
UGOLKHA,160,1
A7NE2UK,197,1
QFWZ0G1,105,1
TD63H1D,201,1
69RQY7X,578,1
KQDMT5T,84,1
D2UNZSM,578,1
FEJ75T7,79,1
1GILW2L,288,1
BJ6ZUTK,84,1
9Q7Z2US,537,1
C2ET8O3,105,1
S7Y6MPR,33,1
YG44SEU,84,1
ZS0JKTC,356,1
LFH8TV2,176,1
OZWLN15,356,1
ZYKK0KZ,299,1
1735241,299,1
I1TEENW,299,1
LJBRVQA,106,1
UA9ZXA8,573,1
IQY3JQB,105,1
HFT9T6M,105,1
7IS3OSQ,106,1
8B5GDE0,79,1
PE6749L,67,1
FIMH0NC,681,1
HMLDN0K,55,1
ZLBL7OR,79,1
YP8RBT9,191,1
BWKZZ91,191,1
5024KNZ,106,1
ROWZJUL,79,1
ACLJBSG,104,1
SKFV658,189,1
IR9YY7J,104,1
BBZ26N2,82,1
06SG2EQ,216,1
KOOATQ3,295,1
LZ0GB61,191,1
K4QAR6T,225,1
DK2P6M5,13,1
22SPVFA,216,1
EVBECSV,13,1
3VOXTV5,157,1
P475P1D,679,1
V8C112S,113,1
MMC4H6L,113,1
AY8UIEO,288,1
ZGXL5KO,113,1
TYTPLYA,113,1
00OT8JX,298,1
8GR8D4Q,188,1
6ZPSTMV,191,1
CN0NPGG,113,1
4P8GC1G,298,1
VQJ53TY,28,1
8FNZ0F5,104,1
D81AWVZ,92,1
9M9LHRY,113,1
CQ3PH0P,191,1
YED0W8V,104,1
UVKHLLE,578,1
YYKZN0F,679,1
X1DF55Z,386,1
Z5HQVQ3,583,1
9849ESK,216,1
A6MRHLU,356,1
TWG1NAY,106,1
XJ8RDQI,289,1
0GZGDVI,537,1
UKHBTQA,679,1
BQ5ZJLL,577,1
FULQH47,295,1
1AXPL2T,578,1
1CKFKCE,582,1
4R9SVWG,459,1
X80K5RN,180,1
ABAGEHV,386,1
MKF6HY8,4,1
UDSB6MU,159,1
LWCYE1U,201,1
XSUORNE,104,1
HGXLQZE,401,1
36IPIEN,113,1
ZE3UWNG,192,1
VSH9F6P,386,1
4MVCWIY,298,1
KAD3W3Z,578,1
F36EOT6,79,1
K4QAR6T,86,1
4Q7OSJA,67,1
TDOMM0O,104,1
IFN0I4X,105,1
K5EVWRL,84,1
XFE0QCE,189,1
LQ49XN6,84,1
TSUZ2DF,160,1
4FG3L96,86,1
AYZOO77,105,1
21WY8A9,105,1
4TZZ4JV,537,1
OT39PO0,79,1
AVNXNSJ,105,1
G9DRRRJ,537,1
AUA4A1K,386,1
TQUO5ZD,356,1
YVDVE53,547,1
B0DJ3ZC,105,1
7NGMW1A,4,1
14OZ82B,145,1
9EQCM6B,582,1
GDGXHCS,537,1
IAYS9XI,160,1
Y5DJOWY,386,1
C2XN63Y,197,1
4E04ID2,113,1
CL2MLEH,75,1
MHL4RP4,79,1
XW90EAP,82,1
5H2YKYY,86,1
HUKO4NX,189,1
HH65MHN,148,1
9GTDU0N,578,1
AJU7SNW,105,1
NJQ0H3A,192,1
AL2ZIUH,104,1
MYS96E1,299,1
1S0B1H3,28,1
HM7Y4CA,84,1
UHGFWRX,105,1
U69KXRD,104,1
6V0DRS3,84,1
H1ROQQD,578,1
7MD6HLA,679,1
TUQVDJ0,299,1
AIEN14H,459,1
K6X9VYP,537,1
00OT8JX,104,1
CDEOXO3,105,1
JJZN6VC,578,1
14ER70G,250,1
X1CQC0R,79,1
Q49CWN5,79,1
5OPT6J0,55,1
P8HW83G,79,1
CN30C2Y,84,1
QVVEOU0,90,1
91QR8PK,90,1
O8214K2,201,1
4R0RGFU,225,1
W0TYBM4,188,1
TVX8TPV,299,1
0B3QNQ5,537,1
FODKOKN,195,1
2H2JSMR,573,1
LOQ5PM0,84,1
LFH8TV2,188,1
AH7B26W,79,1
ECL2VWZ,547,1
I9DNSMJ,84,1
WXIWCGV,197,1
VJMN0Y5,92,1
LFXK9QH,356,1
JXUWZ2D,90,1
ZCZHQHQ,79,1
RC62SR5,583,1
XJGR4GN,547,1
ZK1DV1A,189,1
ZVFPRG1,76,1
E7WCVKD,191,1
6CW2PIA,20,1
Y39V6UD,76,1
VTGO2XX,4,1
6QHK8GD,271,1
L8E5PO0,298,1
8PBQKLH,176,1
2WAR5UG,225,1
A27HKC9,356,1
KZHIUNS,23,1
56PSKAZ,386,1
TEKXE6H,13,1
KM9ETEV,105,1
UGF2KPK,189,1
0KND4GI,134,1
RCD8DDH,578,1
BFJKZPB,33,1
ANTI8DL,105,1
ZDG758I,191,1
VDEJEMP,159,1
6IP4MC6,159,1
KZK4XF8,20,1
7N1NFXG,578,1
6V56X2X,67,1
GR7V8CS,84,1
9XDDOC9,33,1
S918XMJ,188,1
7ODG2VL,356,1
0EJIU3Y,79,1
FC2QF9I,79,1
UVQ0FHJ,44,1
ONM2W9D,583,1
H2R00AP,207,1
T10M9RA,113,1
RNM3XPH,681,1
VN7NPY1,23,1
BWMEADK,676,1
C6QILM1,537,1
CQX670H,288,1
LZ909IB,84,1
1DG77HE,288,1
4UAP3RW,79,1
OQ27G1K,113,1
WM6KURU,356,1
3CZC2K0,189,1
3YLIYA4,113,1
WP5L4LW,679,1
XBUZ85B,106,1
FXE06ZI,86,1
XARUNI7,145,1
2NS8HDP,386,1
HL9BWYF,386,1
DWNX82B,578,1
DDKVBEB,84,1
LEZXLE8,159,1
WSTBCBB,84,1
E24X13A,86,1
VK2REBX,84,1
ONAK0Q8,288,1
6AP7LQJ,79,1
8KDIXBM,401,1
FN8W3WY,386,1
BFRQFQW,113,1
3SLUNQN,356,1
LWRZTWF,537,1
6BOXNGZ,157,1
84SYUR0,79,1
4V3JU5T,356,1
L94IFOB,356,1
N6PPDXI,537,1
V5C8ND9,105,1
FBMYILI,582,1
AI059AZ,28,1
IWLWRZI,537,1
EZXK3IJ,105,1
YIIPP4V,537,1
CY1PRT6,160,1
SQ88M4K,578,1
FRHYLDC,356,1
28O02UP,145,1
SGOA1EN,459,1
VTHMCR3,134,1
49SQWNT,113,1
JPQVXFY,577,1
4ZFD8TE,237,1
A0IXED8,90,1
9OQF5WS,79,1
CQTZ6NG,289,1
AK76U3U,4,1
F1UGKCU,84,1
NEQ8275,84,1
XZBMB2C,578,1
XF24VS6,271,1
2Z8EZZ6,79,1
6PTIMXR,288,1
9BYX4ZO,86,1
MHNHGTE,537,1
ECCOYNW,159,1
TLUSUNC,160,1
M3V1TPR,271,1
WFDF1RT,84,1
3B8NQXJ,578,1
HBC5CNZ,148,1
MJY357W,537,1
D1J7VPH,537,1
3GGOYDJ,105,1
0UK35X1,250,1
KGWASWI,105,1
E7YAJNY,44,1
2HP9GY2,386,1
H3ZGDRJ,84,1
3UW5041,583,1
BKL7VZL,356,1
3QE4RBH,573,1
493RPBC,575,1
N1SVZ00,43,1
BRP0U1C,79,1
CS2LEKM,79,1
WRSUTXZ,105,1
24Z7K7G,84,1
UGYQO8A,79,1
N48HIDM,79,1
W8XZKKS,192,1
PN8OGWA,84,1
2GMMVGI,79,1
2I35KD3,207,1
9C6WPYZ,104,1
SXJDANT,547,1
3BPO2EU,386,1
W7S4VFA,310,1
CQ3PH0P,76,1
1Z39OE6,295,1
YA439OS,216,1
DK2P6M5,310,1
EUNDPJB,4,1
FULQH47,216,1
8HU956O,216,1
5KC215T,84,1
T3OHG0D,105,1
UMR8970,28,1
95PTNGY,23,1
DR3AT8I,310,1
UINGJGR,176,1
3MNYHM5,201,1
SI3GJ8K,4,1
2G3V3X5,75,1
M902C0Y,113,1
SRRWCZE,113,1
9XDDOC9,4,1
PPI1LJ0,4,1
SN3DVA5,79,1
6ENIFQT,113,1
FVKKQL2,160,1
1CKFKCE,188,1
SQ88M4K,134,1
35BJMOC,79,1
P22KXPO,33,1
MIUPSVU,106,1
XWF5DLY,582,1
20VHCJZ,176,1
JGD7JR2,188,1
0SIOQGR,176,1
IQL1RVC,84,1
57BFKA7,271,1
LRUF6EX,216,1
7CQUF57,191,1
H5QNJC7,28,1
A8YCWHC,582,1
UGLF11F,681,1
KYYM6T7,105,1
5FEMFCB,294,1
B8JC4JQ,298,1
GF5DIBK,299,1
LP68Y5P,113,1
ITIIBT4,113,1
X8BK4DW,113,1
54Z9PEG,92,1
XW90EAP,134,1
E21U5U0,86,1
OU5ZKPO,459,1
NT74OKD,188,1
1I5CCLF,4,1
JFWU2Y2,113,1
6RDF5TB,298,1
WGZB0LS,356,1
XFI38CE,44,1
WY7R7SU,90,1
1UT13LY,401,1
8OJKCQR,113,1
20E1IQT,289,1
LACWD6D,86,1
YJR8RJP,310,1
0BITNUZ,356,1
N1SVZ00,203,1
AX6ZUGR,547,1
N1SVZ00,28,1
OOAVCYG,195,1
GAVT7D8,79,1
Z5HQVQ3,356,1
SQ1ID88,386,1
JGAPKJS,75,1
3GGFUBQ,86,1
9AU5OBD,537,1
R1JGIT3,76,1
E04MFB6,79,1
Z00UJH9,578,1
CI6QWZY,105,1
HFS9ITQ,537,1
ZXCONDE,681,1
A7B283X,288,1
3B48ZSD,197,1
DWR00JO,105,1
SQ7N9KT,537,1
PCZ63J4,105,1
7IWO76F,419,1
37DP7LB,33,1
DR2PR9U,459,1
A9F2WPC,113,1
IEPSI1R,79,1
W9349IF,356,1
R7OANOD,583,1
ZGUM4KF,583,1
1O3NNY7,578,1
SSS35MU,154,1
GKKOFNA,459,1
SHIJLYA,33,1
X6KFURV,583,1
G17ETV7,84,1
0LC6K27,459,1
YC3K55G,13,1
HEYTT47,90,1
DPHAV5G,44,1
C7VJ037,356,1
HS6QWKT,44,1
X5ZI0RO,189,1
4CZNPGA,189,1
ZS0JKTC,386,1
JO1FNRA,84,1
2RMH3KQ,44,1
1Y4YFUG,79,1
8AMM3R6,578,1
8QN0KVF,191,1
3OT9LNF,386,1
PO53F9X,401,1
N38Z7YH,582,1
OXWDRY9,573,1
2449TBA,79,1
JWKB87R,191,1
BVEM83I,79,1
RHL9F51,401,1
BITNF7J,79,1
VYY4KB6,79,1
BFJKZPB,4,1
CS2LEKM,216,1
JH6SQGO,575,1
YAB8PST,216,1
236EYXB,310,1
